airport	terminal	date	hour	us_avg_wait	us_max_wait	non_us_avg_wait	non_us_max_wait	all_avg_wait	all_max_wait	all_n_0..15	all_n_16..30	all_n_31..45	all_n_46..60	all_n_61..90	all_n_91..120	all_n_120..	all_excluded	all_total	all_flights	all_booths
ATL	Concourse E	7/11/2018	1200 - 1300	1	32	10	34	5	34	762	144	12	0	0	0	0	29	947	5	14
ATL	Concourse E	7/11/2018	1300 - 1400	7	39	9	38	8	39	912	213	36	0	0	0	0	35	1196	6	23
ATL	Concourse E	7/11/2018	1400 - 1500	11	55	27	90	17	90	1418	698	239	81	146	0	0	82	2664	11	26
ATL	Concourse E	7/11/2018	1500 - 1600	5	49	16	61	9	61	1157	165	44	57	5	0	0	45	1473	9	19
ATL	Concourse E	7/11/2018	1600 - 1700	6	60	18	72	10	72	1112	178	38	53	17	0	0	44	1442	7	25
ATL	Concourse E	7/11/2018	1700 - 1800	17	105	18	93	18	105	982	858	284	51	11	6	0	68	2260	12	20
ATL	Concourse E	7/11/2018	1800 - 1900	27	76	34	78	28	78	845	330	462	396	223	0	0	61	2317	15	21
ATL	Concourse E	7/11/2018	1900 - 2000	16	91	50	99	23	99	576	148	168	129	94	17	0	32	1164	5	17
ATL	Concourse E	7/11/2018	2000 - 2100	7	49	26	53	12	53	794	164	145	53	0	0	0	37	1193	6	18
ATL	Concourse F	7/11/2018	1500 - 1600	10	32	0	0	10	32	45	2	4	0	0	0	0	1	52	1	4
ATL	Concourse E	7/12/2018	0500 - 0600	3	124	52	126	32	126	704	120	46	41	159	172	21	37	1300	5	13
ATL	Concourse E	7/12/2018	0600 - 0700	4	40	48	113	28	113	288	112	31	3	103	35	0	15	587	3	11
ATL	Concourse E	7/12/2018	0800 - 0900	0	8	0	8	0	8	229	0	0	0	0	0	0	4	233	1	10
ATL	Concourse E	7/12/2018	1000 - 1100	15	60	33	64	23	64	245	111	118	89	13	0	0	15	591	3	13
ATL	Concourse E	7/12/2018	1100 - 1200	3	40	10	40	5	40	535	106	10	0	0	0	0	16	667	4	10
ATL	Concourse E	7/12/2018	1200 - 1300	5	48	17	52	10	52	658	152	81	18	0	0	0	23	932	5	17
ATL	Concourse E	7/12/2018	1300 - 1400	5	27	11	27	7	27	862	152	0	0	0	0	0	33	1047	6	23
ATL	Concourse E	7/12/2018	1400 - 1500	8	72	12	76	9	76	1885	592	98	25	25	0	0	71	2696	11	23
ATL	Concourse E	7/12/2018	1500 - 1600	7	41	18	66	11	66	963	206	59	25	10	0	0	39	1302	7	19
ATL	Concourse E	7/12/2018	1600 - 1700	6	56	16	58	8	58	1231	260	71	20	0	0	0	48	1630	9	21
ATL	Concourse E	7/12/2018	1700 - 1800	10	79	22	82	13	82	1146	329	117	44	39	0	0	49	1724	9	21
ATL	Concourse E	7/12/2018	1800 - 1900	13	74	22	83	15	83	1016	626	214	31	23	0	0	64	1974	12	22
ATL	Concourse E	7/12/2018	1900 - 2000	13	67	33	70	18	70	790	550	131	129	59	0	0	54	1713	9	17
ATL	Concourse E	7/12/2018	2000 - 2100	1	31	9	32	2	32	454	13	4	0	0	0	0	16	487	3	9
ATL	Concourse E	7/12/2018	2100 - 2200	0	0	0	2	0	2	305	0	0	0	0	0	0	10	315	1	15
ATL	Concourse F	7/12/2018	1500 - 1600	5	11	8	9	5	11	63	0	0	0	0	0	0	2	65	1	3
ATL	Concourse F	7/12/2018	1600 - 1700	7	22	20	58	13	58	83	21	7	8	0	0	0	3	122	1	8
ATL	Concourse F	7/12/2018	2000 - 2100	7	30	15	30	10	30	158	59	0	0	0	0	0	7	224	1	13
ATL	Concourse E	7/13/2018	0500 - 0600	2	101	44	108	21	108	588	73	46	55	107	43	0	30	942	4	11
ATL	Concourse E	7/13/2018	0600 - 0700	3	99	56	115	34	115	205	53	16	6	34	80	0	11	405	2	10
ATL	Concourse E	7/13/2018	0900 - 1000	0	3	0	3	0	3	236	0	0	0	0	0	0	6	242	1	9
ATL	Concourse E	7/13/2018	1000 - 1100	7	30	10	33	8	33	439	136	10	0	0	0	0	13	598	3	13
ATL	Concourse E	7/13/2018	1100 - 1200	0	0	0	0	0	0	147	0	0	0	0	0	0	0	147	1	9
ATL	Concourse E	7/13/2018	1200 - 1300	1	23	2	23	1	23	922	27	0	0	0	0	0	23	972	5	10
ATL	Concourse E	7/13/2018	1300 - 1400	4	25	7	26	5	26	923	77	0	0	0	0	0	27	1027	5	22
ATL	Concourse E	7/13/2018	1400 - 1500	8	82	23	82	13	82	2071	595	138	98	145	0	0	90	3137	14	21
ATL	Concourse E	7/13/2018	1500 - 1600	6	73	26	77	12	77	776	257	22	6	72	0	0	31	1164	6	21
ATL	Concourse E	7/13/2018	1600 - 1700	10	95	28	95	14	95	1300	365	68	31	88	12	0	57	1921	9	25
ATL	Concourse E	7/13/2018	1700 - 1800	20	79	22	80	20	80	840	118	131	200	151	0	0	40	1480	8	19
ATL	Concourse E	7/13/2018	1800 - 1900	21	77	36	88	24	88	927	267	291	333	141	0	0	57	2016	12	19
ATL	Concourse E	7/13/2018	1900 - 2000	24	88	44	102	29	102	1036	193	124	400	352	42	0	68	2215	12	18
ATL	Concourse E	7/13/2018	2000 - 2100	19	84	51	89	25	89	421	244	166	38	130	0	0	27	1026	5	18
ATL	Concourse F	7/13/2018	0500 - 0600	0	6	22	86	17	86	158	52	24	7	21	0	0	9	271	1	8
ATL	Concourse F	7/13/2018	1100 - 1200	3	13	8	15	6	15	91	0	0	0	0	0	0	3	94	1	10
ATL	Concourse F	7/13/2018	2100 - 2200	8	38	8	13	8	38	110	0	14	0	0	0	0	7	131	1	5
ATL	Concourse E	7/14/2018	0500 - 0600	3	53	38	96	20	96	991	189	93	77	238	12	0	46	1646	7	13
ATL	Concourse E	7/14/2018	0600 - 0700	1	15	8	62	4	62	147	5	0	3	1	0	0	5	161	1	6
ATL	Concourse E	7/14/2018	0800 - 0900	0	5	0	5	0	5	224	0	0	0	0	0	0	7	231	1	11
ATL	Concourse E	7/14/2018	0900 - 1000	0	24	8	29	4	29	304	46	0	0	0	0	0	8	358	1	13
ATL	Concourse E	7/14/2018	1000 - 1100	0	3	3	9	0	9	144	0	0	0	0	0	0	5	149	1	7
ATL	Concourse E	7/14/2018	1100 - 1200	0	11	1	12	0	12	377	0	0	0	0	0	0	11	388	2	13
ATL	Concourse E	7/14/2018	1200 - 1300	1	22	4	26	2	26	714	40	0	0	0	0	0	20	774	4	16
ATL	Concourse E	7/14/2018	1300 - 1400	10	41	17	47	13	47	812	492	114	4	0	0	0	38	1460	8	20
ATL	Concourse E	7/14/2018	1400 - 1500	10	50	20	64	13	64	1522	699	295	47	2	0	0	79	2644	12	22
ATL	Concourse E	7/14/2018	1500 - 1600	7	32	12	33	8	33	1375	351	10	0	0	0	0	48	1784	11	25
ATL	Concourse E	7/14/2018	1600 - 1700	6	20	9	20	7	20	952	84	0	0	0	0	0	29	1065	6	19
ATL	Concourse E	7/14/2018	1700 - 1800	5	26	7	28	6	28	1336	174	0	0	0	0	0	41	1551	8	25
ATL	Concourse E	7/14/2018	1800 - 1900	4	27	6	28	5	28	861	61	0	0	0	0	0	24	946	6	26
ATL	Concourse E	7/14/2018	1900 - 2000	15	81	12	52	14	81	2044	1020	438	60	12	0	0	102	3676	20	24
ATL	Concourse E	7/14/2018	2000 - 2100	14	51	20	62	15	62	754	508	115	39	4	0	0	40	1460	8	21
ATL	Concourse E	7/14/2018	2100 - 2200	0	2	1	2	0	2	174	0	0	0	0	0	0	2	176	1	9
ATL	Concourse F	7/14/2018	1000 - 1100	10	15	18	27	14	27	59	32	0	0	0	0	0	3	94	1	8
ATL	Concourse F	7/14/2018	1100 - 1200	4	24	11	27	6	27	241	34	0	0	0	0	0	8	283	2	12
ATL	Concourse F	7/14/2018	1400 - 1500	15	55	23	55	18	55	291	157	115	25	0	0	0	17	605	2	19
ATL	Concourse F	7/14/2018	1600 - 1700	17	31	18	31	17	31	125	184	7	0	0	0	0	7	323	2	15
ATL	Concourse F	7/14/2018	1800 - 1900	3	10	1	6	3	10	129	0	0	0	0	0	0	2	131	1	9
ATL	Concourse F	7/14/2018	2000 - 2100	22	39	25	31	22	39	29	226	35	0	0	0	0	8	298	2	8
ATL	Concourse F	7/14/2018	2100 - 2200	24	42	28	43	24	43	60	341	99	0	0	0	0	15	515	3	14
ATL	Concourse F	7/14/2018	2200 - 2300	2	8	2	7	2	8	185	0	0	0	0	0	0	5	190	1	17
ATL	Concourse E	7/15/2018	0100 - 0200	0	5	1	4	0	5	176	0	0	0	0	0	0	6	182	1	2
ATL	Concourse E	7/15/2018	0500 - 0600	2	104	28	106	21	106	597	110	71	51	86	45	0	30	990	4	12
ATL	Concourse E	7/15/2018	0600 - 0700	13	72	44	83	19	83	305	129	89	61	27	0	0	19	630	3	13
ATL	Concourse E	7/15/2018	0800 - 0900	0	5	0	5	0	5	239	0	0	0	0	0	0	4	243	1	11
ATL	Concourse E	7/15/2018	1000 - 1100	15	31	23	36	16	36	66	72	5	0	0	0	0	5	148	1	9
ATL	Concourse E	7/15/2018	1100 - 1200	0	5	0	3	0	5	416	0	0	0	0	0	0	13	429	3	12
ATL	Concourse E	7/15/2018	1200 - 1300	1	19	3	19	2	19	652	17	0	0	0	0	0	19	688	3	11
ATL	Concourse E	7/15/2018	1300 - 1400	4	38	8	39	6	39	861	91	20	0	0	0	0	28	1000	6	21
ATL	Concourse E	7/15/2018	1400 - 1500	9	67	32	116	18	116	1634	538	217	177	139	45	0	90	2840	12	28
ATL	Concourse E	7/15/2018	1500 - 1600	21	89	56	139	31	139	706	849	436	223	224	83	23	84	2628	13	20
ATL	Concourse E	7/15/2018	1600 - 1700	28	123	56	128	33	128	319	220	353	212	103	9	13	60	1289	7	23
ATL	Concourse E	7/15/2018	1700 - 1800	17	67	56	132	26	132	608	223	354	67	63	42	29	47	1433	7	17
ATL	Concourse E	7/15/2018	1800 - 1900	17	83	48	130	23	130	1011	687	425	76	190	11	9	74	2483	15	22
ATL	Concourse E	7/15/2018	1900 - 2000	25	94	48	100	31	100	346	459	249	139	167	31	0	42	1433	8	21
ATL	Concourse E	7/15/2018	2000 - 2100	27	72	48	77	28	77	259	126	307	126	37	0	0	27	882	5	13
ATL	Concourse F	7/15/2018	0700 - 0800	5	42	27	52	22	52	114	42	40	43	0	0	0	6	245	1	13
ATL	Concourse F	7/15/2018	0900 - 1000	17	50	34	70	28	70	101	94	67	53	28	0	0	8	351	1	11
ATL	Concourse F	7/15/2018	1000 - 1100	24	36	29	42	26	42	12	39	46	0	0	0	0	3	100	1	10
ATL	Concourse F	7/15/2018	1100 - 1200	7	17	6	16	6	17	79	5	0	0	0	0	0	3	87	1	10
ATL	Concourse F	7/15/2018	1200 - 1300	5	15	8	28	8	28	78	23	0	0	0	0	0	4	105	1	10
ATL	Concourse F	7/15/2018	1400 - 1500	17	62	22	61	19	62	94	101	23	16	4	0	0	8	246	1	12
ATL	Concourse F	7/15/2018	1600 - 1700	26	136	72	161	47	161	24	126	22	8	16	4	40	7	247	1	11
ATL	Concourse F	7/15/2018	1900 - 2000	18	102	48	102	29	102	90	81	5	16	19	20	0	8	239	1	11
ATL	Concourse F	7/15/2018	2000 - 2100	22	41	39	52	28	52	69	165	116	47	0	0	0	9	406	1	16
ATL	Concourse E	7/16/2018	0500 - 0600	3	83	30	88	18	88	780	104	56	82	172	0	0	33	1227	5	11
ATL	Concourse E	7/16/2018	0600 - 0700	1	27	11	47	3	47	130	4	7	2	0	0	0	5	148	1	4
ATL	Concourse E	7/16/2018	0800 - 0900	0	14	3	16	2	16	234	3	0	0	0	0	0	8	245	1	9
ATL	Concourse E	7/16/2018	0900 - 1000	7	25	9	36	8	36	268	72	13	0	0	0	0	10	363	1	10
ATL	Concourse E	7/16/2018	1000 - 1100	3	24	11	24	5	24	129	21	0	0	0	0	0	4	154	1	10
ATL	Concourse E	7/16/2018	1100 - 1200	3	45	10	44	6	45	428	73	30	0	0	0	0	17	548	3	10
ATL	Concourse E	7/16/2018	1200 - 1300	2	23	8	40	5	40	294	35	8	0	0	0	0	10	347	2	11
ATL	Concourse E	7/16/2018	1300 - 1400	4	32	11	35	8	35	838	255	11	0	0	0	0	35	1139	5	22
ATL	Concourse E	7/16/2018	1400 - 1500	5	44	14	52	9	52	2046	430	209	11	0	0	0	77	2773	11	25
ATL	Concourse E	7/16/2018	1500 - 1600	12	38	22	61	15	61	769	513	145	22	1	0	0	42	1492	8	25
ATL	Concourse E	7/16/2018	1600 - 1700	17	67	33	69	22	69	556	481	251	157	30	0	0	43	1518	8	24
ATL	Concourse E	7/16/2018	1700 - 1800	23	74	28	73	24	74	480	565	451	137	10	0	0	48	1691	10	22
ATL	Concourse E	7/16/2018	1800 - 1900	20	77	33	89	23	89	723	800	474	127	76	0	0	74	2274	12	23
ATL	Concourse E	7/16/2018	1900 - 2000	20	68	32	75	23	75	328	260	221	27	43	0	0	24	903	5	29
ATL	Concourse E	7/16/2018	2000 - 2100	4	19	5	9	4	19	154	11	0	0	0	0	0	6	171	1	7
ATL	Concourse F	7/16/2018	0900 - 1000	6	13	4	11	5	13	240	0	0	0	0	0	0	3	243	1	10
ATL	Concourse F	7/16/2018	1000 - 1100	25	39	30	39	27	39	12	32	49	0	0	0	0	4	97	1	10
ATL	Concourse F	7/16/2018	1100 - 1200	14	38	28	46	24	46	33	43	42	3	0	0	0	3	124	1	11
ATL	Concourse F	7/16/2018	1200 - 1300	7	29	9	31	9	31	71	23	2	0	0	0	0	3	99	1	11
ATL	Concourse F	7/16/2018	1300 - 1400	7	47	34	54	24	54	60	15	47	21	0	0	0	4	147	1	14
ATL	Concourse F	7/16/2018	1500 - 1600	4	25	8	9	5	25	53	1	0	0	0	0	0	2	56	1	2
ATL	Concourse F	7/16/2018	1600 - 1700	6	36	17	56	14	56	158	53	34	6	0	0	0	8	259	1	9
ATL	Concourse F	7/16/2018	1800 - 1900	18	67	51	96	25	96	226	158	74	40	33	15	0	19	565	3	10
ATL	Concourse F	7/16/2018	1900 - 2000	10	70	40	77	16	77	211	10	14	26	25	0	0	10	296	2	13
ATL	Concourse F	7/16/2018	2000 - 2100	15	64	39	75	22	75	306	214	65	55	50	0	0	23	713	3	15
ATL	Concourse F	7/16/2018	2300 - 0000	8	21	11	20	8	21	136	7	0	0	0	0	0	6	149	1	3
ATL	Concourse E	7/17/2018	0500 - 0600	1	39	27	73	14	73	333	51	50	48	13	0	0	14	509	2	10
ATL	Concourse E	7/17/2018	0600 - 0700	3	38	40	71	23	71	252	44	29	76	62	0	0	13	476	2	14
ATL	Concourse E	7/17/2018	0800 - 0900	0	3	0	3	0	3	236	0	0	0	0	0	0	6	242	1	11
ATL	Concourse E	7/17/2018	1200 - 1300	0	8	0	9	0	9	470	0	0	0	0	0	0	13	483	2	17
ATL	Concourse E	7/17/2018	1300 - 1400	4	26	6	26	5	26	672	75	0	0	0	0	0	19	766	5	21
ATL	Concourse E	7/17/2018	1400 - 1500	5	33	9	50	6	50	1861	332	68	5	0	0	0	67	2333	9	28
ATL	Concourse E	7/17/2018	1500 - 1600	7	35	19	56	10	56	1414	543	134	8	0	0	0	59	2158	12	19
ATL	Concourse E	7/17/2018	1600 - 1700	5	47	8	43	6	47	587	76	6	1	0	0	0	19	689	4	16
ATL	Concourse E	7/17/2018	1700 - 1800	12	89	29	97	15	97	1638	516	149	70	96	11	0	76	2556	12	22
ATL	Concourse E	7/17/2018	1800 - 1900	23	76	40	87	26	87	659	345	510	314	59	0	0	62	1949	12	19
ATL	Concourse E	7/17/2018	1900 - 2000	22	94	46	96	28	96	496	317	409	112	116	22	0	45	1517	8	21
ATL	Concourse E	7/17/2018	2000 - 2100	20	72	47	83	29	83	362	472	161	204	140	0	0	35	1374	7	18
ATL	Concourse F	7/17/2018	0500 - 0600	8	40	29	91	22	91	224	129	95	18	35	2	0	16	519	2	10
ATL	Concourse F	7/17/2018	0600 - 0700	8	49	24	75	13	75	70	15	3	2	4	0	0	3	97	1	7
ATL	Concourse F	7/17/2018	0900 - 1000	5	28	16	40	14	40	146	38	38	0	0	0	0	5	227	1	8
ATL	Concourse F	7/17/2018	1000 - 1100	18	51	31	52	24	52	194	127	178	60	0	0	0	16	575	3	13
ATL	Concourse F	7/17/2018	1100 - 1200	4	24	9	24	6	24	501	30	0	0	0	0	0	13	544	3	15
ATL	Concourse F	7/17/2018	1200 - 1300	6	22	12	23	9	23	234	65	0	0	0	0	0	9	308	2	18
ATL	Concourse F	7/17/2018	1300 - 1400	8	22	13	23	10	23	117	35	0	0	0	0	0	3	155	1	17
ATL	Concourse F	7/17/2018	1600 - 1700	17	75	35	76	26	76	106	60	27	29	24	0	0	8	254	1	8
ATL	Concourse F	7/17/2018	1700 - 1800	22	76	52	101	41	101	20	20	13	10	24	4	0	3	94	1	6
ATL	Concourse F	7/17/2018	2300 - 0000	9	24	11	24	9	24	167	69	0	0	0	0	0	8	244	1	5
ATL	Concourse E	7/18/2018	0500 - 0600	1	20	10	52	6	52	853	104	46	18	0	0	0	30	1051	4	11
ATL	Concourse E	7/18/2018	0600 - 0700	0	35	17	45	9	45	415	80	73	0	0	0	0	17	585	3	14
ATL	Concourse E	7/18/2018	1100 - 1200	0	7	0	6	0	7	442	0	0	0	0	0	0	13	455	2	12
ATL	Concourse E	7/18/2018	1200 - 1300	0	14	2	31	1	31	654	9	2	0	0	0	0	21	686	4	11
ATL	Concourse E	7/18/2018	1300 - 1400	8	25	11	30	9	30	482	141	0	0	0	0	0	12	635	4	17
ATL	Concourse E	7/18/2018	1400 - 1500	17	93	26	115	21	115	1658	534	419	262	162	49	0	109	3193	13	25
ATL	Concourse E	7/18/2018	1500 - 1600	22	122	35	124	26	124	550	534	237	137	64	48	8	49	1627	9	23
ATL	Concourse E	7/18/2018	1600 - 1700	15	110	27	112	18	112	748	284	219	27	31	38	0	43	1390	7	21
ATL	Concourse E	7/18/2018	1700 - 1800	28	101	33	105	29	105	775	266	292	321	253	27	0	52	1986	11	16
ATL	Concourse E	7/18/2018	1800 - 1900	40	97	50	96	43	97	680	277	296	108	798	70	0	66	2295	15	20
ATL	Concourse E	7/18/2018	1900 - 2000	23	114	55	130	33	130	555	111	62	50	209	76	22	29	1114	5	19
ATL	Concourse E	7/18/2018	2000 - 2100	13	103	40	104	20	104	612	273	71	63	58	61	0	33	1171	6	17
ATL	Concourse E	7/18/2018	2100 - 2200	3	19	11	30	3	30	213	23	0	0	0	0	0	8	244	1	12
ATL	Concourse F	7/18/2018	0800 - 0900	5	17	9	17	6	17	218	17	0	0	0	0	0	6	241	1	10
ATL	Concourse F	7/18/2018	0900 - 1000	14	46	23	50	18	50	148	136	40	16	0	0	0	9	349	1	10
ATL	Concourse F	7/18/2018	1000 - 1100	9	21	20	33	11	33	171	42	6	0	0	0	0	5	224	2	9
ATL	Concourse F	7/18/2018	1100 - 1200	23	32	28	35	26	35	0	64	17	0	0	0	0	1	82	1	12
ATL	Concourse F	7/18/2018	1800 - 1900	18	96	37	97	24	97	72	82	23	11	16	3	0	7	214	2	9
ATL	Concourse F	7/18/2018	2100 - 2200	7	38	23	40	14	40	147	27	46	0	0	0	0	5	225	1	15
ATL	Concourse E	7/19/2018	0500 - 0600	18	83	51	107	30	107	258	124	149	81	95	18	0	23	748	3	14
ATL	Concourse E	7/19/2018	0600 - 0700	11	51	61	90	45	90	49	18	15	5	77	0	0	6	170	1	10
ATL	Concourse E	7/19/2018	0800 - 0900	1	25	5	29	3	29	619	64	0	0	0	0	0	20	703	3	9
ATL	Concourse E	7/19/2018	0900 - 1000	7	30	13	32	10	32	271	131	11	0	0	0	0	15	428	2	12
ATL	Concourse E	7/19/2018	1100 - 1200	0	7	0	8	0	8	425	0	0	0	0	0	0	8	433	2	12
ATL	Concourse E	7/19/2018	1200 - 1300	0	10	1	12	0	12	575	0	0	0	0	0	0	16	591	3	12
ATL	Concourse E	7/19/2018	1300 - 1400	6	28	7	28	7	28	684	100	0	0	0	0	0	22	806	6	18
ATL	Concourse E	7/19/2018	1400 - 1500	10	47	18	65	13	65	1807	592	143	145	20	0	0	88	2795	11	23
ATL	Concourse E	7/19/2018	1500 - 1600	8	54	18	72	11	72	1134	331	38	68	33	0	0	45	1649	8	23
ATL	Concourse E	7/19/2018	1600 - 1700	7	39	19	49	10	49	871	311	66	11	0	0	0	35	1294	7	22
ATL	Concourse E	7/19/2018	1700 - 1800	7	38	16	45	9	45	1206	362	59	0	0	0	0	51	1678	10	16
ATL	Concourse E	7/19/2018	1800 - 1900	6	40	7	50	6	50	1313	171	24	4	0	0	0	45	1557	9	17
ATL	Concourse E	7/19/2018	1900 - 2000	12	70	25	82	14	82	1157	578	121	60	52	0	0	65	2033	11	18
ATL	Concourse E	7/19/2018	2000 - 2100	4	47	23	56	9	56	832	130	113	22	0	0	0	33	1130	6	10
ATL	Concourse F	7/19/2018	0500 - 0600	8	43	25	77	16	77	277	98	17	32	21	0	0	14	459	2	10
ATL	Concourse F	7/19/2018	1000 - 1100	0	9	4	9	2	9	116	0	0	0	0	0	0	2	118	1	10
ATL	Concourse F	7/19/2018	1100 - 1200	4	16	7	16	6	16	87	4	0	0	0	0	0	3	94	1	11
ATL	Concourse F	7/19/2018	1200 - 1300	4	21	7	19	5	21	111	9	0	0	0	0	0	4	124	1	11
ATL	Concourse F	7/19/2018	1600 - 1700	10	48	20	49	14	49	377	124	51	15	0	0	0	20	587	3	12
ATL	Concourse F	7/19/2018	2000 - 2100	0	1	0	0	0	1	6	0	0	0	0	0	0	2	8	1	1
ATL	Concourse F	7/19/2018	2300 - 0000	7	25	7	21	7	25	151	23	0	0	0	0	0	5	179	1	3
ATL	Concourse E	7/20/2018	0500 - 0600	0	7	2	24	1	24	549	23	0	0	0	0	0	17	589	3	10
ATL	Concourse E	7/20/2018	0600 - 0700	3	31	12	70	8	70	601	133	23	8	17	0	0	22	804	3	9
ATL	Concourse E	7/20/2018	0700 - 0800	0	20	10	25	3	25	178	16	0	0	0	0	0	5	199	1	7
ATL	Concourse E	7/20/2018	1000 - 1100	16	55	34	75	23	75	356	263	129	118	36	0	0	33	935	5	14
ATL	Concourse E	7/20/2018	1100 - 1200	4	21	6	22	5	22	480	75	0	0	0	0	0	14	569	3	12
ATL	Concourse E	7/20/2018	1200 - 1300	0	3	0	3	0	3	105	0	0	0	0	0	0	4	109	1	9
ATL	Concourse E	7/20/2018	1300 - 1400	1	16	5	18	3	18	524	8	0	0	0	0	0	16	548	3	25
ATL	Concourse E	7/20/2018	1400 - 1500	4	24	10	37	6	37	1674	224	33	0	0	0	0	52	1983	8	22
ATL	Concourse E	7/20/2018	1500 - 1600	8	28	11	27	9	28	956	270	0	0	0	0	0	31	1257	7	21
ATL	Concourse E	7/20/2018	1600 - 1700	4	27	7	26	5	27	1250	81	0	0	0	0	0	39	1370	7	24
ATL	Concourse E	7/20/2018	1700 - 1800	6	26	8	36	7	36	1041	146	1	0	0	0	0	37	1225	7	21
ATL	Concourse E	7/20/2018	1800 - 1900	13	34	12	36	13	36	865	613	41	0	0	0	0	38	1557	9	24
ATL	Concourse E	7/20/2018	1900 - 2000	9	47	9	47	9	47	697	164	21	5	0	0	0	24	911	7	18
ATL	Concourse F	7/20/2018	0100 - 0200	1	12	4	13	1	13	88	0	0	0	0	0	0	3	91	1	3
ATL	Concourse F	7/20/2018	1200 - 1300	7	50	26	58	15	58	399	127	61	46	0	0	0	18	651	3	18
ATL	Concourse F	7/20/2018	1300 - 1400	7	35	15	35	10	35	294	47	23	0	0	0	0	11	375	2	15
ATL	Concourse F	7/20/2018	1500 - 1600	10	39	15	39	12	39	578	262	52	0	0	0	0	25	917	4	14
ATL	Concourse F	7/20/2018	1600 - 1700	15	51	22	51	18	51	123	84	42	8	0	0	0	7	264	1	13
ATL	Concourse F	7/20/2018	1700 - 1800	4	23	13	24	7	24	373	67	0	0	0	0	0	13	453	2	13
ATL	Concourse F	7/20/2018	1900 - 2000	10	60	25	60	15	60	767	258	82	76	0	0	0	37	1220	5	15
ATL	Concourse F	7/20/2018	2000 - 2100	9	54	32	57	14	57	545	198	69	50	0	0	0	26	888	4	16
ATL	Concourse F	7/20/2018	2100 - 2200	6	22	8	22	6	22	504	62	0	0	0	0	0	11	577	3	16
ATL	Concourse E	7/21/2018	0500 - 0600	2	50	30	83	14	83	1030	137	64	63	154	0	0	46	1494	7	10
ATL	Concourse E	7/21/2018	0600 - 0700	1	79	39	79	25	79	284	30	9	46	119	0	0	15	503	2	12
ATL	Concourse E	7/21/2018	0900 - 1000	1	10	2	10	1	10	233	0	0	0	0	0	0	8	241	1	10
ATL	Concourse E	7/21/2018	1000 - 1100	11	42	11	42	11	42	310	81	56	0	0	0	0	10	457	2	13
ATL	Concourse E	7/21/2018	1100 - 1200	1	22	6	23	2	23	481	34	0	0	0	0	0	10	525	3	14
ATL	Concourse E	7/21/2018	1200 - 1300	0	16	5	24	2	24	823	46	0	0	0	0	0	30	899	5	12
ATL	Concourse E	7/21/2018	1300 - 1400	4	29	7	29	5	29	1241	109	0	0	0	0	0	34	1384	8	24
ATL	Concourse E	7/21/2018	1400 - 1500	7	49	15	52	10	52	2196	403	238	44	0	0	0	95	2976	12	28
ATL	Concourse E	7/21/2018	1500 - 1600	6	39	9	35	7	39	710	175	23	0	0	0	0	27	935	5	25
ATL	Concourse E	7/21/2018	1600 - 1700	4	23	7	28	5	28	1260	172	0	0	0	0	0	34	1466	8	24
ATL	Concourse E	7/21/2018	1700 - 1800	4	26	4	19	4	26	1762	59	0	0	0	0	0	47	1868	10	23
ATL	Concourse E	7/21/2018	1800 - 1900	3	21	6	27	3	27	1427	74	0	0	0	0	0	38	1539	10	20
ATL	Concourse E	7/21/2018	1900 - 2000	9	59	14	58	9	59	1486	391	72	28	0	0	0	56	2033	13	20
ATL	Concourse E	7/21/2018	2000 - 2100	22	69	30	75	23	75	614	464	226	197	77	0	0	42	1620	10	22
ATL	Concourse E	7/21/2018	2100 - 2200	14	34	35	54	17	54	101	54	2	16	0	0	0	5	178	1	13
ATL	Concourse F	7/21/2018	1000 - 1100	12	27	14	27	13	27	94	59	0	0	0	0	0	5	158	1	12
ATL	Concourse F	7/21/2018	1500 - 1600	3	28	12	31	6	31	659	78	4	0	0	0	0	17	758	3	13
ATL	Concourse F	7/21/2018	1900 - 2000	5	36	13	37	7	37	259	27	8	0	0	0	0	10	304	2	7
ATL	Concourse F	7/21/2018	2000 - 2100	22	88	75	107	35	107	203	281	126	38	126	54	0	28	856	4	18
ATL	Concourse F	7/21/2018	2100 - 2200	22	58	31	69	23	69	320	405	306	11	13	0	0	33	1088	7	15
ATL	Concourse F	7/21/2018	2200 - 2300	5	23	10	21	6	23	373	64	0	0	0	0	0	13	450	3	14
ATL	Concourse E	7/22/2018	0500 - 0600	0	15	20	60	9	60	570	68	54	40	0	0	0	23	755	3	11
ATL	Concourse E	7/22/2018	0600 - 0700	1	32	20	60	11	60	508	77	60	56	0	0	0	18	719	3	11
ATL	Concourse E	7/22/2018	0900 - 1000	0	0	0	0	0	0	232	0	0	0	0	0	0	8	240	1	12
ATL	Concourse E	7/22/2018	1000 - 1100	3	28	3	26	3	28	312	21	0	0	0	0	0	11	344	1	11
ATL	Concourse E	7/22/2018	1100 - 1200	0	10	1	10	0	10	611	0	0	0	0	0	0	15	626	4	11
ATL	Concourse E	7/22/2018	1200 - 1300	0	19	2	19	1	19	559	12	0	0	0	0	0	16	587	2	14
ATL	Concourse E	7/22/2018	1300 - 1400	3	28	9	54	5	54	1866	185	38	5	0	0	0	63	2157	11	31
ATL	Concourse E	7/22/2018	1400 - 1500	6	58	19	81	11	81	1602	419	253	6	11	0	0	69	2360	10	30
